Country,ISO3166,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Cote dIvoire,CIV,0,0,0.00185193758970323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370387517940645,0,0,0,0,0,0.00555581276910968,0.0122690865317839,0,0,0,0,0,0,0,0,0.00462984397425807,0,0.00462984397425807
Croatia,HRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00810222695495162,0.0106486411407936,0.0171304227047548,0.0333348766146581,0.0247696652622807,0.0398166581786194,0.0284735404416871,0.0583360340756517,0.0655122922357517,0.0583360340756517,0.0759294411778323,0.0703736284087226,0.12361683411269,0.177323024214084,0.193064493726561,0.213435807213297,0.178248993008936,0.153247835547942,0.190749571739432,0.324089078198065,0.291680170378258,0.379647205889162,0.351868142043613,0.416685957683226
Cuba,CUB,0,0,0,0,0,0.000925968794851613,0,0,0,0,0.00486133617297097,0.00277790638455484,0.00277790638455484,0,0,0.00601879716653549,0.00370387517940645,0.00740775035881291,0,0,0.0215287744803,0.00486133617297097,0.0201398212880226,0.0261586184545581,0.0342608454095097,0.0236122042687161,0.0488448539284226,0.0502338071207,0.0256956340571323,0.0321774156210936,0.0305569702301032,0.0525487291078291,0.069447659613871,0.0601879716653549,0.069447659613871,0.189823602944581,0.273160794481226
Cyprus,CYP,0.00185193758970323,0.0064817815639613,0.00185193758970323,0.00277790638455484,0.0064817815639613,0.00462984397425807,0.00995416454465484,0.00625028936524839,0.0064817815639613,0.00462984397425807,0.00763924255752581,0.00509282837168388,0.00486133617297097,0.0115746099356452,0.00254641418584194,0.00625028936524839,0.00740775035881291,0.00763924255752581,0.00300939858326774,0.0150469929163387,0.00439835177554516,0.00439835177554516,0.00439835177554516,0.00856521135237742,0.00555581276910968,0.0231492198712903,0.0173619149034678,0,0.0296310014352516,0.0113431177369323,0.0067132737626742,0.00462984397425807,0.0138895319227742,0.0231492198712903,0.00925968794851613,0.00925968794851613,0.0231492198712903
Czech Republic,CZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277790638455484,0.0111116255382194,0.0127320709292097,0.0108801333395065,0.0104171489420807,0.0180563914996065,0.0231492198712903,0.0259271262558452,0.00925968794851613,0.0125005787304968,0.0414371035696097,0.0280105560442613,0.0293995092365387,0.0115746099356452,0.0219917588777258,0.0328718922172323,0.0412056113708968,0.0724570581971388,0.0483818695309968,0.115746099356452,0.101856567433677,0.0601879716653549,0.0833371915366452,0.0879670355109033
Denmark,DNK,0.0157414695124774,0.0222232510764387,0.0194453446918839,0.012037594333071,0.0185193758970323,0.0222232510764387,0.0314829390249549,0.0414371035696097,0.0173619149034678,0.0372702439927774,0.0256956340571323,0.0266216028519839,0.0314829390249549,0.0189823602944581,0.0282420482429742,0.0298624936339645,0.0266216028519839,0.026390110653271,0.0314829390249549,0.0291680170378258,0.0219917588777258,0.0231492198712903,0.0395851659799065,0.0293995092365387,0.045603963146442,0.0423630723644613,0.0847261447289226,0.0523172369091162,0.0675957220241678,0.0296310014352516,0.0569470808833742,0.0770869021713968,0.069447659613871,0.0416685957683226,0.0509282837168388,0.0925968794851613,0.0879670355109033
Djibouti,DJI,0,0,0,0,0,0,0,0,0.0064817815639613,0,0,0,0,0,0,0.00254641418584194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominica,DMA,0.000925968794851613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,DOM,0,0,0,0,0,0,0,0,0,0,0.00277790638455484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625028936524839,0.00486133617297097,0,0.012037594333071,0,0,0.0157414695124774,0.00462984397425807,0.00462984397425807,0.00925968794851613,0,0.00925968794851613
Ecuador,TMP,0.00277790638455484,0,0.00370387517940645,0,0.00370387517940645,0,0.00138895319227742,0.00324089078198065,0,0,0,0.00509282837168388,0.00486133617297097,0.0125005787304968,0.00324089078198065,0.00972267234594194,0.0069447659613871,0.00717625816010001,0.0189823602944581,0.040742626973471,0.0259271262558452,0.0127320709292097,0.0231492198712903,0.0111116255382194,0.0168989305060419,0.012037594333071,0.0381962127876291,0.0351868142043613,0.0657437844344646,0.047918885133571,0.0520857447104033,0.024075188666142,0.0370387517940645,0.0509282837168388,0.0833371915366452,0.0879670355109033,0.111116255382194
